name,lat,lng,type
Netbaby,55.692187,12.486223,"['point_of_interest', 'establishment']"
Yaki Yaki Sushi,55.6921073,12.4858458,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
BE Arkitekter,55.692289,12.487076,"['point_of_interest', 'establishment']"
369 Consult v / Søren Lund,55.692411,12.487214,"['point_of_interest', 'establishment']"
Beståmatematik.dk,55.69223179999999,12.4887244,"['point_of_interest', 'establishment']"
Mera Lahore,55.69235999999999,12.485506,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Caemento ApS,55.69247799999999,12.4856595,"['point_of_interest', 'establishment']"
Ditog Stengulvsspecialisterne,55.69247799999999,12.4856595,"['point_of_interest', 'establishment']"
Vanløse Church,55.69065500000001,12.4815821,"['church', 'place_of_worship', 'point_of_interest', 'establishment']"
Prento,55.6925159,12.4841566,"['point_of_interest', 'store', 'establishment']"
Boas Dentallaboratorium,55.69255,12.4849998,"['dentist', 'health', 'point_of_interest', 'establishment']"
Gitterfabrikken,55.69260500000001,12.484493,"['locksmith', 'point_of_interest', 'store', 'establishment']"
Børnehuset Katholm,55.69142609999999,12.4831892,"['school', 'point_of_interest', 'establishment']"
Classic Motor Cars v/Henning Andersen,55.6923398,12.4842359,"['car_repair', 'point_of_interest', 'establishment']"
Café Skjulhøj,55.6918337,12.4829461,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Image Collection Danmark ApS,55.69213449999999,12.4845306,"['point_of_interest', 'establishment']"
TAXA 4x35,55.6926303,12.4815587,"['point_of_interest', 'establishment']"
Cirkus Panik - Cirkus & Teltudlejning,55.69339549999999,12.4824774,"['point_of_interest', 'establishment']"
Lille Skole for Voksne,55.6933806,12.4844025,"['school', 'point_of_interest', 'establishment']"
Tømrerfirma,55.69323599999999,12.487287,"['painter', 'home_goods_store', 'general_contractor', 'point_of_interest', 'store', 'establishment']"
Autohuset Vanløse,55.69308220000001,12.4892404,"['car_dealer', 'point_of_interest', 'store', 'establishment']"
Boas Holding ApS,55.692645,12.484974,"['point_of_interest', 'establishment']"
Boel Akupunktur København,55.69262919999999,12.4850631,"['health', 'point_of_interest', 'establishment']"
Vanløse Skatepark,55.69274009999999,12.4867002,"['point_of_interest', 'establishment']"
Lisborg El-Teknik v/ Jan Lisborg,55.69260500000001,12.484493,"['electrician', 'point_of_interest', 'establishment']"
Pandi Web,55.6922507,12.4839814,"['point_of_interest', 'establishment']"
GLOBAL CSR,55.693054,12.484836,"['point_of_interest', 'establishment']"
Vanløse Folkebørnehave,55.6927892,12.4890122,"['school', 'point_of_interest', 'establishment']"
Ks Engineering,55.6933225,12.4860842,"['point_of_interest', 'establishment']"
Skaarhoj K/S,55.6933225,12.4860842,"['point_of_interest', 'establishment']"
Kiropraktorerne Islands Brygge,55.6674368,12.5778348,"['health', 'point_of_interest', 'establishment']"
SLA,55.66650629999999,12.5797173,"['point_of_interest', 'establishment']"
Bryggens Kajakpolo,55.6672603,12.5766569,"['travel_agency', 'point_of_interest', 'establishment']"
sanselig.dk,55.6662137,12.5769771,"['health', 'point_of_interest', 'establishment']"
KropUmulig,55.6662137,12.5769771,"['health', 'point_of_interest', 'establishment']"
min helsekost,55.666608,12.5766715,"['food', 'health', 'point_of_interest', 'store', 'establishment']"
Alfa-tag ApS,55.66654699999999,12.576924,"['point_of_interest', 'establishment']"
Frirum v/Dennis Larsen,55.66654699999999,12.5769239,"['point_of_interest', 'establishment']"
TANGOTEKET - Argentinsk tango,55.666846,12.5762349,"['point_of_interest', 'establishment']"
Amager Triatlon Klub,55.666335,12.5774139,"['point_of_interest', 'establishment']"
CopenFysio Amager,55.66594070000001,12.5775888,"['point_of_interest', 'establishment']"
Egils Deli,55.6668016,12.5769796,"['food', 'point_of_interest', 'store', 'establishment']"
Tora Winther Design,55.66621,12.577705,"['point_of_interest', 'establishment']"
Evalua ApS,55.66683639999999,12.5770145,"['point_of_interest', 'establishment']"
Anne Manna,55.666507,12.5777,"['jewelry_store', 'point_of_interest', 'store', 'establishment']"
Cwcarlsen,55.6657733,12.5779714,"['point_of_interest', 'establishment']"
Bycyklen docking station - Kulturhuset Islands Brygge,55.66710579999999,12.576683,"['point_of_interest', 'establishment']"
Wecycle Copenhagen,55.6670068,12.5772467,"['cafe', 'bicycle_store', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
www.butik365.dk,55.6669832,12.577403,"['point_of_interest', 'establishment']"
Coco Fuzion 100,55.66678239999999,12.5777794,"['point_of_interest', 'establishment']"
Psykolog Neela Maria Sris,55.6668154,12.5777448,"['point_of_interest', 'establishment']"
Photography v/Michael Johnsen,55.6666873,12.5780034,"['point_of_interest', 'establishment']"
Oma Talo (Jan Søndergaard Madsen),55.6671357,12.5777143,"['point_of_interest', 'establishment']"
Bing & Nørgaard Catering ApS,55.6894769,12.4824249,"['meal_delivery', 'food', 'point_of_interest', 'store', 'establishment']"
Bing & Nørgaard ApS,55.689561,12.482439,"['food', 'point_of_interest', 'establishment']"
Thai Wellness,55.69099199999999,12.4806866,"['health', 'point_of_interest', 'establishment']"
Karstens Vinhandel,55.69189950000001,12.4834895,"['food', 'point_of_interest', 'establishment']"
Deyhan Revision,55.69189950000001,12.4834895,"['accounting', 'finance', 'point_of_interest', 'establishment']"
Copenhagen Jingwu Academy,55.69137199999999,12.4827129,"['health', 'point_of_interest', 'establishment']"
Legeselskabet.DK,55.691353,12.482647,"['point_of_interest', 'establishment']"
Samværs- og Aktivitetshuset Pinta,55.691975,12.4832928,"['point_of_interest', 'establishment']"
Pub og Bodega Aps,55.6918337,12.4829461,"['point_of_interest', 'establishment']"
MoneyGram,55.69169720000001,12.4825346,"['finance', 'point_of_interest', 'establishment']"
Kim Møller-Andersen,55.6911947,12.4819326,"['doctor', 'health', 'point_of_interest', 'establishment']"
Bilmaster,55.69275949999999,12.4818742,"['car_repair', 'point_of_interest', 'store', 'establishment']"
Sanitetskælderen,55.6930808,12.482925,"['general_contractor', 'point_of_interest', 'establishment']"
Stress & Co. ApS,55.693364,12.484656,"['point_of_interest', 'establishment']"
Globex Nordic ApS Under Konkurs,55.69230569999999,12.4831935,"['point_of_interest', 'establishment']"
Sms Biler,55.692876,12.4824549,"['point_of_interest', 'establishment']"
H.h. Plast & Maskinfabrik ApS,55.6929921,12.4829658,"['point_of_interest', 'establishment']"
Fitness World,55.69336269999999,12.484716,"['gym', 'health', 'point_of_interest', 'establishment']"
Hirschsprung Collection,55.68999299999999,12.5773931,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']"
Aamanns Deli & Takeaway,55.69,12.5752778,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Sticks'n'Sushi,55.6905288,12.5756153,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Byman Sport,55.6917023,12.5766443,"['bicycle_store', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
A/B Lundsgade 10/Upsalagade 10,55.69162350000001,12.5780704,"['point_of_interest', 'establishment']"
Produktionsskolen K-U-B-A,55.69032809999999,12.5758957,"['school', 'point_of_interest', 'establishment']"
Elmann Advokatpartnerselskab,55.691627,12.580554,"['point_of_interest', 'establishment']"
Freddy Johansen ApS,55.6919,12.5792249,"['point_of_interest', 'establishment']"
Inpersona,55.6905806,12.5790833,"['university', 'school', 'point_of_interest', 'establishment']"
Advokatfirmaet Steffen Olsen - Kludt,55.6913,12.578502,"['lawyer', 'point_of_interest', 'establishment']"
Resetfilm,55.691355,12.5785336,"['point_of_interest', 'establishment']"
Julie Lynge,55.691577,12.580103,"['point_of_interest', 'establishment']"
Miklas Njor Fotografi v/Miklas Njor Nielsen,55.69111600000001,12.5782875,"['point_of_interest', 'establishment']"
Skakklubben K41,55.6902965,12.5769001,"['point_of_interest', 'establishment']"
Paul Klinge Gruppen A/S,55.69234700000001,12.579314,"['point_of_interest', 'establishment']"
Stock35,55.69125209999999,12.5794275,"['point_of_interest', 'establishment']"
Angel Films A/S,55.69177019999999,12.5809031,"['movie_rental', 'point_of_interest', 'establishment']"
Sørensen Brian,55.69075789999999,12.5763889,"['point_of_interest', 'establishment']"
Rengøring Og Service Øst,55.6923059,12.5797758,"['point_of_interest', 'establishment']"
EllisEllis,55.6903707,12.5772727,"['home_goods_store', 'point_of_interest', 'store', 'establishment']"
Ejerf Nr 1-68 Matr Nr 5 Rf af Frederiksberg v/Adv H Holm,55.691328,12.5797139,"['point_of_interest', 'establishment']"
Andelsboligforeningen Langelandsvej 28-44,55.691328,12.5797139,"['point_of_interest', 'establishment']"
Fanøe Alice,55.690518,12.577268,"['travel_agency', 'point_of_interest', 'establishment']"
Serviceforbundet-Urmagerne og Optikerne,55.6923059,12.5797758,"['point_of_interest', 'establishment']"
Capoeiraskolen Senzala,55.69257,12.577536,"['point_of_interest', 'establishment']"
Akademiets Skoler,55.69112899999999,12.579155,"['point_of_interest', 'establishment']"
Sukrin Danmark ApS,55.690911,12.578594,"['point_of_interest', 'establishment']"
Downtownpony ApS,55.690911,12.578594,"['point_of_interest', 'establishment']"
Stock 35 v/Tom Mose Petersen,55.691219,12.5794339,"['point_of_interest', 'establishment']"
W.p. Holding ApS,55.6913,12.578502,"['point_of_interest', 'establishment']"
'tvejegaarden' ApS,55.691116,12.579737,"['point_of_interest', 'establishment']"
E/F Schlegelshus,55.691328,12.5797139,"['point_of_interest', 'establishment']"
Visao Lejerrådgivning,55.691328,12.5797139,"['point_of_interest', 'establishment']"
E/F Damlunden,55.691328,12.5797139,"['point_of_interest', 'establishment']"
E/F Kavalerboligerne,55.691328,12.5797139,"['point_of_interest', 'establishment']"
Dansk Aps,55.691328,12.5797139,"['point_of_interest', 'establishment']"
Ejerforeningen Valløgård,55.691328,12.5797139,"['point_of_interest', 'establishment']"
E/F Kronprinsessegaarden 1,55.691328,12.5797139,"['point_of_interest', 'establishment']"
Advokaterne H Holm & K Nørgaard,55.691328,12.5797139,"['point_of_interest', 'establishment']"
Ejendomsaktieselskabet Gartnergaarden,55.6912883,12.5797743,"['point_of_interest', 'establishment']"
Ejerforeningen Strandbo II,55.6912883,12.5797743,"['point_of_interest', 'establishment']"
Pædagogiske Psykologers Forening (Ppf),55.690736,12.578116,"['point_of_interest', 'establishment']"
Foreningerne Nordens Forbund,55.69157,12.5794339,"['point_of_interest', 'establishment']"
P-At 2012 a/S,55.69157,12.5794339,"['point_of_interest', 'establishment']"
P-BS 2008 a/S,55.69157,12.5794339,"['point_of_interest', 'establishment']"
Samba Feeder A/S,55.69157,12.5794339,"['point_of_interest', 'establishment']"
P-AW 2011 a/S,55.69157,12.5794339,"['point_of_interest', 'establishment']"
P-Wt 2007 a/S,55.69157,12.5794339,"['point_of_interest', 'establishment']"
Polaris,55.69157,12.5794339,"['finance', 'point_of_interest', 'establishment']"
Foreningen Orkester Norden,55.69157,12.5794339,"['point_of_interest', 'establishment']"
Klüver Management ApS,55.69171069999999,12.5794589,"['point_of_interest', 'establishment']"
Jobrådgivernes Brancheforening,55.691755,12.578957,"['point_of_interest', 'establishment']"
Ulrik Jørgensen,55.691685,12.579795,"['point_of_interest', 'establishment']"
Blichmann Leadership & Coaching Institute,55.691577,12.580103,"['point_of_interest', 'establishment']"
Ar Consult ApS,55.6919,12.5792249,"['point_of_interest', 'establishment']"
Anne Marie Ploug,55.69183999999999,12.578185,"['point_of_interest', 'establishment']"
Sinex Group International ApS,55.69196839999999,12.5794195,"['finance', 'travel_agency', 'point_of_interest', 'establishment']"
Sinex Rejser,55.69196839999999,12.5794195,"['travel_agency', 'point_of_interest', 'establishment']"
Restaurant Nagoya,55.6897378,12.5741199,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Praktiserende Landinspektør Jan Hübbe,55.6909506,12.5747657,"['point_of_interest', 'establishment']"
Tong Eng Grill,55.6908383,12.5758476,"['restaurant', 'food', 'point_of_interest', 'establishment']"
I am Pelle,55.69158100000001,12.5759745,"['point_of_interest', 'establishment']"
Lissy Boesen Design v/Lissy Boesen,55.6901032,12.5763507,"['point_of_interest', 'establishment']"
Ryslinge Kommunes Boligselskab Afdeling 15,55.69164689999999,12.5769893,"['point_of_interest', 'establishment']"
Wednesday Architecture,55.69132399999999,12.576769,"['point_of_interest', 'establishment']"
Forlaget Fahrenheit,55.69038279999999,12.5771542,"['point_of_interest', 'establishment']"
Electric Flash Boys,55.69038279999999,12.5771542,"['point_of_interest', 'establishment']"
Dr.Louise Gårdens Vuggestue 1,55.6917537,12.5773095,"['doctor', 'health', 'point_of_interest', 'establishment']"
Modusanitas,55.6916758,12.5769824,"['point_of_interest', 'establishment']"
Ejerforeningen Stockholmsgade 21,55.6902965,12.5769001,"['point_of_interest', 'establishment']"
Evaston ApS,55.69146629999999,12.5764758,"['point_of_interest', 'establishment']"
A/B Upsala/Malmø,55.69194899999999,12.57845,"['point_of_interest', 'establishment']"
100 M Skoven,55.691992,12.577913,"['school', 'point_of_interest', 'establishment']"
Babyfilm ApS,55.691656,12.5766201,"['point_of_interest', 'establishment']"
Biopat Anne Christensen,55.6908044,12.5762293,"['point_of_interest', 'establishment']"
Preben Kirkegaard,55.693648,12.577887,"['health', 'point_of_interest', 'establishment']"
Gunver Hansen Tegnestue,55.693217,12.576421,"['point_of_interest', 'establishment']"
Bondo Svane Lars,55.6934303,12.5769138,"['point_of_interest', 'establishment']"
Mortensen Lars,55.691663,12.574094,"['point_of_interest', 'establishment']"
Dins Grants,55.6922068,12.5766316,"['point_of_interest', 'establishment']"
Kristine Høeg,55.691112,12.575412,"['point_of_interest', 'establishment']"
Mads Trolle Copenhagen,55.691821,12.5758739,"['point_of_interest', 'establishment']"
Thomas Krag Mobility Advice,55.691723,12.575591,"['point_of_interest', 'establishment']"
Consentio,55.692114,12.5786719,"['point_of_interest', 'establishment']"
Réplique v/Jakob Hundborg,55.6929325,12.5765082,"['point_of_interest', 'establishment']"
Lederskabelse.DK,55.6918942,12.5751809,"['point_of_interest', 'establishment']"
Hey Darling,55.6910522,12.5760966,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']"
Emmerys,55.69119800000001,12.5757021,"['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Fossprojects v/Kristine Foss,55.6929238,12.5759812,"['point_of_interest', 'establishment']"
Trier Arkitekter,55.6930777,12.5773367,"['point_of_interest', 'establishment']"
BudtzBendix ApS,55.6930862,12.5766174,"['point_of_interest', 'establishment']"
Forlaget Forlæns v/Torben Hansen,55.691414,12.575233,"['point_of_interest', 'establishment']"
Va-Erhvervscoaching,55.6929166,12.575384,"['point_of_interest', 'establishment']"
Lippmann Puk,55.693481,12.576202,"['point_of_interest', 'establishment']"
Vedels v/Henrik Vedel,55.69082449999999,12.5758752,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Klinkby Jørgen (Arkitekt),55.691908,12.574626,"['point_of_interest', 'establishment']"
